Season,Wrestler Number,School ID
1963,7751,121
1963,7752,23
1963,7753,71
1963,7754,200
1963,7755,192
1963,7756,152
1963,7757,137
1963,7758,242
1963,7759,73
1963,7760,288
1963,7761,184
1963,7762,152
1963,7763,193
1963,7764,2
1963,7765,200
1963,7766,54
1963,7767,175
1963,7768,137
1963,7769,229
1963,7770,206
1963,7771,184
1963,7772,187
1963,7773,71
1963,7774,19
1963,7775,152
1963,7776,141
1963,7777,137
1963,7778,211
1963,7779,224
1963,7780,116
1963,7781,229
1963,7782,193
1963,7783,134
1963,7784,197
1963,7785,121
1963,7786,263
1963,7787,175
1963,7788,128
1963,7789,206
1963,7790,145
1963,7791,137
1963,7792,192
1964,7000,63
1964,7006,193
1964,7024,70
1964,7042,116
1964,7177,150
1964,7196,188
1964,7199,280
1964,7200,116
1964,7201,163
1964,7203,193
1964,7205,122
1964,7206,118
1964,7210,182
1964,7211,151
1964,7212,193
1964,7215,288
1964,7218,86
1964,7221,193
1964,7222,122
1964,7223,193
1964,7224,9
1964,7226,166
1964,7228,122
1964,7229,197
1964,7233,148
1964,7234,192
1964,7235,151
1964,7237,122
1964,7240,242
1964,7242,122
1964,7246,193
1964,7248,10
1964,7251,192
1964,7252,10
1964,7253,122
1964,7254,83
1964,7255,122
1964,7256,40
1964,7257,151
1964,7258,192
1964,7259,10
1964,7260,70
1964,7262,200
1964,7263,134
1964,7264,137
1964,7266,193
1964,7269,200
1964,7291,14
1964,7292,152
1964,7294,163
1964,7312,220
1964,7314,9
1964,7320,175
1964,7323,1
1964,7336,244
1964,7342,23
1964,7351,63
1964,7352,187
1964,7354,19
1964,7365,201
1964,7366,161
1964,7368,145
1964,7375,104
1964,7376,145
1964,7378,190
1964,7379,1
1964,7380,25
1964,7381,250
1964,7383,155
1964,7384,242
1964,7386,65
1964,7391,200
1964,7397,163
1964,7401,202
1964,7408,19
1964,7409,242
1964,7410,25
1964,7411,65
1964,7412,187
1964,7422,150
1964,7424,202
1964,7426,137
1964,7429,196
1964,7433,118
1964,7435,134
1964,7438,193
1964,7443,155
1964,7445,242
1964,7451,155
1964,7457,182
1964,7458,187
1964,7460,166
1964,7462,202
1964,7468,134
1964,7470,201
1964,7473,244
1964,7477,10
1964,7480,122
1964,7485,121
1964,7486,202
1964,7490,70
1964,7493,118
1964,7495,148
1964,7500,200
1964,7501,220
1964,7502,64
1964,7503,121
1964,7505,148
1964,7507,134
1964,7509,289
1964,7512,65
1964,7513,192
1964,7514,206
1964,7515,191
1964,7517,2
1964,7519,193
1964,7520,250
1964,7521,202
1964,7523,190
1964,7526,134
1964,7527,220
1964,7528,63
1964,7529,201
1964,7533,220
1964,7534,151
1964,7536,182
1964,7538,280
1964,7540,200
1964,7541,137
1964,7542,19
1964,7546,211
1964,7547,19
1964,7548,242
1964,7550,248
1964,7552,192
1964,7554,151
1964,7555,193
1964,7556,275
1964,7557,289
1964,7558,202
1964,7559,2
1964,7560,148
1964,7561,12
1964,7562,250
1964,7563,191
1964,7564,151
1964,7565,71
1964,7566,118
1964,7567,160
1964,7568,187
1964,7569,1
1964,7570,209
1964,7571,122
1964,7572,197
1964,7574,59
1964,7575,206
1964,7576,146
1964,7577,202
1964,7578,192
1964,7579,150
1964,7580,63
1964,7581,70
1964,7582,104
1964,7583,31
1964,7584,270
1964,7585,127
1964,7586,145
1964,7587,192
1964,7588,121
1964,7589,211
1964,7590,151
1964,7591,184
1964,7592,1
1964,7593,127
1964,7594,83
1964,7595,70
1964,7596,248
1964,7597,182
1964,7598,268
1964,7599,64
1964,7601,288
1964,7602,229
1964,7603,197
1964,7604,110
1964,7605,196
1964,7606,70
1964,7607,270
1964,7608,250
1964,7609,123
1964,7610,63
1964,7611,121
1964,7612,155
1964,7613,229
1964,7614,63
1964,7615,166
1964,7616,261
1964,7617,280
1964,7618,19
1964,7619,182
1964,7620,29
1964,7622,211
1964,7623,184
1964,7624,268
1964,7625,171
1964,7626,61
1964,7627,202
1964,7628,12
1964,7629,171
1964,7630,140
1964,7631,10
1964,7632,166
1964,7633,159
1964,7634,254
1964,7635,191
1964,7636,70
1964,7637,116
1964,7638,244
1964,7639,250
1964,7640,73
1964,7641,121
1964,7642,289
1964,7643,118
1964,7644,70
1964,7645,248
1964,7646,141
1964,7647,280
1964,7648,128
1964,7649,122
1964,7650,152
1964,7651,206
1964,7652,270
1964,7653,151
1964,7654,229
1964,7655,196
1964,7656,202
1964,7657,206
1964,7658,123
1964,7659,70
1964,7660,63
1964,7661,269
1964,7662,182
1964,7663,61
1964,7664,102
1964,7665,211
1964,7666,152
1964,7668,40
1964,7669,245
1964,7670,63
1964,7671,209
1964,7672,150
1964,7673,121
1964,7674,280
1965,3375,9
1965,6429,197
1965,6992,155
1965,6995,197
1965,6996,134
1965,6997,151
1965,6998,152
1965,6999,134
1965,7000,63
1965,7002,193
1965,7007,151
1965,7008,122
1965,7017,242
1965,7022,152
1965,7030,192
1965,7032,145
1965,7036,155
1965,7040,190
1965,7041,200
1965,7044,182
1965,7046,192
1965,7048,122
1965,7104,137
1965,7131,248
1965,7174,242
1965,7180,25
1965,7195,1
1965,7196,188
1965,7198,105
1965,7199,280
1965,7200,116
1965,7201,163
1965,7202,137
1965,7203,193
1965,7204,253
1965,7205,122
1965,7206,118
1965,7207,275
1965,7209,152
1965,7210,182
1965,7211,151
1965,7212,193
1965,7214,253
1965,7216,63
1965,7217,122
1965,7219,289
1965,7220,253
1965,7221,193
1965,7222,122
1965,7223,193
1965,7224,9
1965,7226,166
1965,7227,151
1965,7228,122
1965,7229,197
1965,7230,65
1965,7231,163
1965,7232,151
1965,7233,148
1965,7234,192
1965,7235,151
1965,7237,122
1965,7238,192
1965,7240,242
1965,7241,166
1965,7242,122
1965,7243,280
1965,7244,263
1965,7245,104
1965,7246,193
1965,7248,10
1965,7249,273
1965,7250,192
1965,7251,192
1965,7252,10
1965,7253,122
1965,7256,40
1965,7257,151
1965,7259,10
1965,7260,70
1965,7261,151
1965,7262,200
1965,7263,134
1965,7264,137
1965,7265,9
1965,7266,193
1965,7267,134
1965,7269,200
1965,7270,193
1965,7274,127
1965,7278,9
1965,7279,253
1965,7285,167
1965,7288,148
1965,7296,200
1965,7298,19
1965,7302,220
1965,7310,196
1965,7314,9
1965,7316,151
1965,7318,182
1965,7319,280
1965,7322,216
1965,7323,1
1965,7336,244
1965,7342,23
1965,7351,63
1965,7355,166
1965,7363,150
1965,7365,201
1965,7366,161
1965,7367,40
1965,7368,145
1965,7369,2
1965,7370,242
1965,7371,224
1965,7372,65
1965,7373,288
1965,7374,220
1965,7375,104
1965,7376,145
1965,7377,65
1965,7378,190
1965,7379,1
1965,7380,25
1965,7381,250
1965,7382,248
1965,7383,155
1965,7384,242
1965,7385,242
1965,7386,65
1965,7387,288
1965,7388,182
1965,7389,252
1965,7390,224
1965,7391,200
1965,7392,25
1965,7393,197
1965,7394,1
1965,7395,192
1965,7396,273
1965,7397,163
1965,7398,152
1965,7399,273
1965,7400,288
1965,7401,202
1965,7402,63
1965,7403,265
1965,7404,123
1965,7405,150
1965,7406,145
1965,7407,161
1965,7408,19
1965,7409,242
1965,7410,25
1965,7411,65
1965,7412,187
1965,7413,141
1965,7414,110
1965,7415,215
1965,7416,167
1965,7417,25
1965,7418,63
1965,7419,193
1965,7420,220
1965,7421,288
1965,7422,150
1965,7423,65
1965,7424,202
1965,7425,63
1965,7426,137
1965,7427,288
1965,7428,127
1965,7429,196
1965,7430,252
1965,7431,161
1965,7432,9
1965,7433,118
1965,7434,220
1965,7435,134
1965,7436,197
1965,7437,10
1965,7438,193
1965,7439,25
1965,7440,265
1965,7441,65
1965,7442,252
1965,7443,155
1965,7444,145
1965,7445,242
1965,7446,2
1965,7447,128
1965,7448,151
1965,7450,65
1965,7451,155
1965,7452,220
1965,7453,63
1965,7454,2
1965,7455,1
1965,7456,265
1965,7457,182
1965,7458,187
1965,7459,252
1965,7460,166
1965,7461,150
1965,7462,202
1965,7463,77
1965,7464,60
1965,7465,155
1965,7466,65
1965,7467,288
1965,7468,134
1965,7469,145
1965,7470,201
1965,7471,252
1965,7472,63
1965,7473,244
1965,7474,145
1965,7475,167
1965,7476,182
1965,7477,10
1965,7478,25
1965,7479,288
1965,7480,122
1965,7481,242
1965,7482,3
1965,7505,148
1966,3375,9
1966,6097,252
1966,6249,250
1966,6429,197
1966,6512,120
1966,6755,187
1966,6764,191
1966,6765,204
1966,6766,118
1966,6767,238
1966,6768,120
1966,6771,63
1966,6772,152
1966,6773,204
1966,6774,166
1966,6775,122
1966,6777,152
1966,6780,192
1966,6781,166
1966,6782,187
1966,6784,137
1966,6785,122
1966,6790,193
1966,6791,152
1966,6793,145
1966,6794,193
1966,6797,86
1966,6798,200
1966,6800,151
1966,6805,273
1966,6806,190
1966,6807,200
1966,6808,1
1966,6815,152
1966,6816,10
1966,6817,273
1966,6829,254
1966,6841,2
1966,6884,200
1966,6901,134
1966,6903,19
1966,6918,176
1966,6940,280
1966,6943,151
1966,6946,86
1966,6950,192
1966,6982,120
1966,6987,248
1966,6988,253
1966,6994,63
1966,6995,197
1966,6996,134
1966,6997,151
1966,6999,134
1966,7002,193
1966,7004,163
1966,7006,193
1966,7007,151
1966,7008,122
1966,7009,250
1966,7011,152
1966,7012,197
1966,7013,263
1966,7014,288
1966,7016,164
1966,7018,122
1966,7020,184
1966,7021,9
1966,7022,152
1966,7024,234
1966,7025,192
1966,7026,86
1966,7027,196
1966,7028,145
1966,7033,134
1966,7037,86
1966,7039,134
1966,7040,190
1966,7041,200
1966,7042,220
1966,7044,182
1966,7046,192
1966,7057,159
1966,7058,267
1966,7062,190
1966,7065,128
1966,7067,1
1966,7072,193
1966,7079,220
1966,7081,59
1966,7083,127
1966,7085,167
1966,7094,206
1966,7100,145
1966,7110,204
1966,7116,220
1966,7123,193
1966,7126,65
1966,7129,120
1966,7136,219
1966,7137,122
1966,7139,128
1966,7142,120
1966,7143,204
1966,7149,120
1966,7150,8
1966,7153,152
1966,7155,23
1966,7158,127
1966,7160,146
1966,7162,252
1966,7163,102
1966,7165,134
1966,7170,218
1966,7176,288
1966,7181,23
1966,7183,137
1966,7185,187
1966,7186,191
1966,7190,148
1966,7191,146
1966,7197,141
1966,7198,105
1966,7199,280
1966,7201,163
1966,7202,137
1966,7206,118
1966,7207,275
1966,7208,127
1966,7209,152
1966,7213,182
1966,7214,253
1966,7215,288
1966,7217,122
1966,7218,86
1966,7221,193
1966,7223,193
1966,7225,263
1966,7226,166
1966,7227,151
1966,7235,151
1966,7236,122
1966,7238,192
1966,7239,244
1966,7241,166
1966,7242,122
1966,7245,104
1966,7246,193
1966,7247,31
1966,7248,10
1966,7250,192
1966,7251,192
1966,7254,192
1966,7255,122
1966,7256,40
1966,7258,192
1966,7259,10
1966,7263,134
1966,7264,137
1966,7266,193
1966,7271,120
1966,7272,40
1966,7273,244
1966,7274,127
1966,7275,1
1966,7276,218
1966,7277,14
1966,7278,9
1966,7279,253
1966,7280,288
1966,7281,137
1966,7282,252
1966,7283,220
1966,7284,211
1966,7285,167
1966,7286,224
1966,7287,225
1966,7288,148
1966,7289,146
1966,7290,224
1966,7291,14
1966,7292,152
1966,7293,263
1966,7294,163
1966,7295,209
1966,7296,200
1966,7297,23
1966,7298,19
1966,7299,219
1966,7300,167
1966,7301,192
1966,7302,220
1966,7303,163
1966,7304,31
1966,7305,19
1966,7306,197
1966,7307,146
1966,7308,182
1966,7309,122
1966,7310,196
1966,7311,209
1966,7312,220
1966,7313,183
1966,7314,9
1966,7315,49
1966,7316,151
1966,7317,23
1966,7318,182
1966,7319,280
1966,7320,175
1966,7321,105
1966,7322,216
1966,7323,1
1966,7324,200
1966,7325,244
1966,7326,127
1966,7327,175
1966,7328,31
1966,7329,200
1966,7330,10
1966,7331,122
1966,7332,128
1966,7333,182
1966,7334,202
1966,7335,267
1966,7336,244
1966,7337,137
1966,7338,151
1966,7339,216
1966,7340,127
1966,7341,109
1966,7342,23
1966,7343,175
1966,7344,2
1966,7345,128
1966,7346,120
1966,7347,220
1966,7348,10
1966,7349,176
1966,7350,59
1966,7351,63
1966,7352,187
1966,7353,250
1966,7354,19
1966,7355,166
1966,7356,196
1966,7357,161
1966,7358,244
1966,7359,145
1966,7360,171
1966,7361,193
1966,7362,204
1967,3375,9
1967,6305,59
1967,6405,233
1967,6414,152
1967,6500,250
1967,6502,244
1967,6506,192
1967,6508,250
1967,6514,197
1967,6515,63
1967,6516,204
1967,6517,148
1967,6519,279
1967,6520,192
1967,6521,8
1967,6523,275
1967,6526,151
1967,6529,31
1967,6531,250
1967,6533,122
1967,6538,184
1967,6539,248
1967,6540,152
1967,6541,137
1967,6543,155
1967,6546,220
1967,6550,166
1967,6552,252
1967,6554,118
1967,6557,233
1967,6560,187
1967,6561,65
1967,6562,166
1967,6567,148
1967,6570,150
1967,6571,197
1967,6574,121
1967,6578,187
1967,6586,25
1967,6596,158
1967,6603,152
1967,6632,258
1967,6636,261
1967,6643,127
1967,6644,65
1967,6646,261
1967,6649,163
1967,6657,25
1967,6682,248
1967,6686,25
1967,6692,158
1967,6693,182
1967,6718,73
1967,6729,10
1967,6763,193
1967,6764,191
1967,6765,204
1967,6766,118
1967,6767,238
1967,6768,120
1967,6769,122
1967,6771,63
1967,6772,152
1967,6773,204
1967,6774,166
1967,6775,122
1967,6777,152
1967,6778,25
1967,6780,192
1967,6781,166
1967,6782,187
1967,6784,137
1967,6785,122
1967,6788,98
1967,6790,193
1967,6791,152
1967,6794,193
1967,6796,1
1967,6797,86
1967,6798,200
1967,6800,151
1967,6804,166
1967,6806,190
1967,6807,200
1967,6808,1
1967,6811,2
1967,6813,289
1967,6815,152
1967,6816,10
1967,6817,273
1967,6824,86
1967,6826,182
1967,6830,166
1967,6832,148
1967,6841,2
1967,6843,187
1967,6847,202
1967,6850,86
1967,6853,163
1967,6855,261
1967,6865,151
1967,6867,25
1967,6871,97
1967,6872,86
1967,6874,187
1967,6884,200
1967,6885,176
1967,6886,86
1967,6888,118
1967,6892,55
1967,6898,200
1967,6903,19
1967,6907,150
1967,6912,97
1967,6915,258
1967,6916,190
1967,6918,176
1967,6919,261
1967,6922,151
1967,6926,279
1967,6928,137
1967,6936,224
1967,6938,200
1967,6939,118
1967,6940,280
1967,6942,1
1967,6946,86
1967,6950,192
1967,6951,23
1967,6955,261
1967,6969,150
1967,6971,205
1967,6974,202
1967,6976,192
1967,6981,118
1967,6982,120
1967,6983,220
1967,6984,73
1967,6986,1
1967,6987,248
1967,6991,205
1967,6992,155
1967,6993,288
1967,6994,63
1967,6995,197
1967,6996,134
1967,6997,151
1967,6998,152
1967,6999,134
1967,7000,63
1967,7001,122
1967,7002,193
1967,7003,70
1967,7004,163
1967,7005,280
1967,7006,193
1967,7007,151
1967,7008,122
1967,7009,250
1967,7010,193
1967,7011,152
1967,7012,197
1967,7013,263
1967,7014,288
1967,7015,220
1967,7016,164
1967,7017,242
1967,7018,122
1967,7019,117
1967,7020,184
1967,7021,9
1967,7022,152
1967,7023,192
1967,7024,234
1967,7025,192
1967,7026,86
1967,7027,196
1967,7028,145
1967,7029,70
1967,7030,192
1967,7031,128
1967,7032,145
1967,7033,134
1967,7034,151
1967,7035,166
1967,7036,155
1967,7037,86
1967,7038,64
1967,7039,134
1967,7040,190
1967,7041,200
1967,7042,220
1967,7043,148
1967,7044,182
1967,7045,63
1967,7046,192
1967,7047,86
1967,7048,122
1967,7049,86
1967,7050,200
1967,7051,267
1967,7052,242
1967,7053,288
1967,7054,134
1967,7055,279
1967,7056,118
1967,7057,159
1967,7058,267
1967,7059,134
1967,7060,248
1967,7061,279
1967,7062,190
1967,7063,80
1967,7064,250
1967,7065,128
1967,7066,175
1967,7067,1
1967,7068,191
1967,7069,118
1967,7070,134
1967,7071,25
1967,7072,193
1967,7073,23
1967,7075,116
1967,7076,10
1967,7078,148
1967,7079,220
1967,7080,204
1967,7081,59
1967,7082,261
1967,7083,127
1967,7084,11
1967,7085,167
1967,7086,73
1967,7087,25
1967,7088,19
1967,7089,224
1967,7090,258
1967,7091,1
1967,7092,130
1967,7093,73
1967,7094,206
1967,7095,258
1967,7096,19
1967,7097,120
1967,7098,1
1967,7099,263
1967,7100,145
1967,7101,192
1967,7102,117
1967,7103,110
1967,7104,137
1967,7105,148
1967,7106,9
1967,7107,128
1967,7108,193
1967,7109,151
1967,7110,204
1967,7111,200
1967,7112,73
1967,7113,2
1967,7114,220
1967,7115,150
1967,7116,220
1967,7117,1
1967,7118,134
1967,7119,146
1967,7120,93
1967,7121,248
1967,7122,190
1967,7123,193
1967,7124,148
1967,7125,161
1967,7126,65
1967,7127,205
1967,7128,175
1967,7129,120
1967,7130,19
1967,7131,248
1967,7132,263
1967,7133,158
1967,7134,64
1967,7135,216
1967,7136,219
1967,7137,122
1967,7138,9
1967,7139,128
1967,7140,127
1967,7141,158
1967,7142,120
1967,7143,204
1967,7144,73
1967,7145,192
1967,7147,288
1967,7148,63
1967,7149,120
1967,7150,8
1967,7151,118
1967,7152,2
1967,7153,152
1967,7154,219
1967,7155,23
1967,7156,134
1967,7157,209
1967,7158,127
1967,7159,128
1967,7160,146
1967,7161,73
1967,7162,252
1967,7163,102
1967,7164,267
1967,7165,134
1967,7166,25
1967,7167,2
1967,7168,97
1967,7169,19
1967,7170,218
1967,7171,155
1967,7172,272
1967,7173,197
1967,7174,242
1967,7175,80
1967,7176,288
1967,7177,150
1967,7178,191
1967,7179,117
1967,7180,25
1967,7181,23
1967,7182,167
1967,7183,137
1967,7184,102
1967,7185,187
1967,7186,191
1967,7187,110
1967,7188,118
1967,7189,122
1967,7190,148
1967,7191,146
1967,7192,150
1967,7193,275
1967,7194,205
1967,7245,104
1967,7363,150
1967,7476,182
1967,8314,145
1968,5712,63
1968,5848,120
1968,6044,193
1968,6052,31
1968,6063,151
1968,6075,220
1968,6077,252
1968,6246,11
1968,6249,250
1968,6253,196
1968,6254,224
1968,6257,40
1968,6263,190
1968,6271,275
1968,6274,9
1968,6275,134
1968,6276,128
1968,6278,192
1968,6292,121
1968,6300,146
1968,6301,121
1968,6304,166
1968,6305,59
1968,6314,65
1968,6325,122
1968,6326,152
1968,6351,187
1968,6352,192
1968,6353,120
1968,6374,119
1968,6379,122
1968,6380,197
1968,6405,233
1968,6406,122
1968,6407,121
1968,6408,152
1968,6409,197
1968,6412,220
1968,6413,242
1968,6415,197
1968,6417,86
1968,6423,166
1968,6425,187
1968,6427,280
1968,6430,166
1968,6441,134
1968,6450,56
1968,6461,187
1968,6462,74
1968,6464,128
1968,6472,196
1968,6480,23
1968,6496,244
1968,6500,250
1968,6501,163
1968,6502,244
1968,6503,192
1968,6504,122
1968,6505,183
1968,6506,192
1968,6507,182
1968,6508,250
1968,6509,112
1968,6510,19
1968,6512,120
1968,6513,193
1968,6514,197
1968,6515,63
1968,6516,204
1968,6517,148
1968,6518,121
1968,6520,192
1968,6521,8
1968,6523,275
1968,6524,56
1968,6525,31
1968,6526,151
1968,6527,121
1968,6528,31
1968,6529,31
1968,6532,152
1968,6533,122
1968,6534,152
1968,6535,193
1968,6538,184
1968,6539,248
1968,6541,137
1968,6544,240
1968,6548,178
1968,6550,166
1968,6552,252
1968,6554,118
1968,6555,40
1968,6557,233
1968,6559,166
1968,6560,187
1968,6561,65
1968,6562,166
1968,6563,187
1968,6564,10
1968,6568,192
1968,6570,150
1968,6572,29
1968,6573,148
1968,6574,121
1968,6577,252
1968,6578,187
1968,6579,80
1968,6584,9
1968,6585,93
1968,6586,25
1968,6592,2
1968,6597,55
1968,6603,152
1968,6609,176
1968,6611,25
1968,6622,56
1968,6623,123
1968,6628,119
1968,6632,258
1968,6636,261
1968,6637,146
1968,6646,261
1968,6649,163
1968,6652,279
1968,6654,9
1968,6655,10
1968,6657,25
1968,6660,244
1968,6661,2
1968,6662,183
1968,6669,25
1968,6672,9
1968,6673,182
1968,6674,10
1968,6675,152
1968,6678,261
1968,6684,250
1968,6691,121
1968,6693,182
1968,6698,148
1968,6699,127
1968,6700,276
1968,6704,193
1968,6708,171
1968,6710,137
1968,6718,73
1968,6720,201
1968,6729,10
1968,6731,252
1968,6735,196
1968,6739,190
1968,6743,2
1968,6746,40
1968,6747,176
1968,6755,187
1968,6756,171
1968,6763,193
1968,6764,191
1968,6765,204
1968,6766,118
1968,6767,238
1968,6768,120
1968,6769,122
1968,6770,193
1968,6771,63
1968,6772,152
1968,6773,204
1968,6774,166
1968,6775,122
1968,6776,31
1968,6777,152
1968,6778,25
1968,6779,253
1968,6780,192
1968,6781,166
1968,6782,187
1968,6783,193
1968,6784,137
1968,6785,122
1968,6786,200
1968,6788,98
1968,6789,50
1968,6790,193
1968,6791,152
1968,6792,63
1968,6793,145
1968,6794,193
1968,6795,70
1968,6796,1
1968,6797,86
1968,6798,200
1968,6799,9
1968,6800,151
1968,6801,159
1968,6802,186
1968,6803,202
1968,6804,166
1968,6805,273
1968,6806,190
1968,6807,200
1968,6808,1
1968,6809,142
1968,6810,200
1968,6811,2
1968,6813,289
1968,6814,121
1968,6815,152
1968,6816,10
1968,6817,273
1968,6818,61
1968,6819,146
1968,6820,134
1968,6821,216
1968,6822,219
1968,6823,8
1968,6824,86
1968,6825,268
1968,6826,182
1968,6827,1
1968,6828,200
1968,6829,254
1968,6830,166
1968,6832,148
1968,6833,56
1968,6834,121
1968,6835,258
1968,6836,146
1968,6837,145
1968,6838,86
1968,6839,200
1968,6840,272
1968,6841,2
1968,6842,31
1968,6843,187
1968,6844,252
1968,6845,10
1968,6846,250
1968,6847,202
1968,6848,151
1968,6849,128
1968,6850,86
1968,6851,159
1968,6852,19
1968,6853,163
1968,6854,10
1968,6855,261
1968,6856,196
1968,6857,134
1968,6860,148
1968,6861,93
1968,6862,219
1968,6863,151
1968,6864,238
1968,6865,151
1968,6866,134
1968,6867,25
1968,6868,148
1968,6869,122
1968,6870,209
1968,6871,97
1968,6872,86
1968,6873,192
1968,6874,187
1968,6875,196
1968,6876,137
1968,6877,159
1968,6878,272
1968,6879,191
1968,6880,193
1968,6881,268
1968,6882,148
1968,6883,10
1968,6884,200
1968,6885,176
1968,6886,86
1968,6887,175
1968,6888,118
1968,6889,184
1968,6890,242
1968,6891,219
1968,6892,55
1968,6893,159
1968,6894,279
1968,6895,244
1968,6896,205
1968,6897,167
1968,6898,200
1968,6899,104
1968,6900,159
1968,6901,134
1968,6902,276
1968,6903,19
1968,6904,163
1968,6905,116
1968,6906,112
1968,6907,150
1968,6908,219
1968,6909,17
1968,6910,109
1968,6911,123
1968,6912,97
1968,6913,140
1968,6914,238
1968,6915,258
1968,6916,190
1968,6917,86
1968,6918,176
1968,6919,261
1968,6920,250
1968,6921,86
1968,6922,151
1968,6923,258
1968,6924,248
1968,6925,238
1968,6926,279
1968,6927,197
1968,6928,137
1968,6929,159
1968,6930,268
1968,6931,219
1968,6932,140
1968,6933,267
1968,6934,2
1968,6935,134
1968,6936,224
1968,6937,176
1968,6938,200
1968,6939,118
1968,6940,280
1968,6941,276
1968,6942,1
1968,6943,151
1968,6944,9
1968,6945,242
1968,6946,86
1968,6947,219
1968,6948,145
1968,6949,182
1968,6950,192
1968,6951,23
1968,6952,245
1968,6953,159
1968,6955,261
1968,6956,205
1968,6957,200
1968,6958,59
1968,6959,118
1968,6961,202
1968,6962,19
1968,6963,167
1968,6964,263
1968,6965,244
1968,6966,175
1968,6967,86
1968,6968,253
1968,6969,150
1968,6970,219
1968,6971,205
1968,6972,97
1968,6973,61
1968,6974,202
1968,6975,163
1968,6976,192
1968,6977,279
1968,6978,121
1968,6979,166
1968,6980,167
1968,6981,118
1968,6982,120
1968,6983,220
1968,6984,73
1968,6985,93
1968,6986,1
1968,6987,248
1968,6988,253
1968,6989,2
1968,6990,202
1968,6991,205
1968,7010,193
1968,7015,220
1968,7089,224
1969,5663,197
1969,5712,63
1969,5836,122
1969,5837,193
1969,5839,220
1969,5840,261
1969,5844,193
1969,5847,122
1969,5856,121
1969,5981,80
1969,6038,193
1969,6043,197
1969,6045,137
1969,6051,191
1969,6052,31
1969,6053,192
1969,6057,193
1969,6059,242
1969,6062,192
1969,6063,151
1969,6066,166
1969,6070,248
1969,6071,155
1969,6075,220
1969,6077,252
1969,6078,200
1969,6080,151
1969,6085,252
1969,6091,127
1969,6098,237
1969,6101,244
1969,6107,86
1969,6139,134
1969,6141,137
1969,6149,254
1969,6165,191
1969,6166,170
1969,6168,134
1969,6173,288
1969,6182,166
1969,6187,279
1969,6192,25
1969,6194,112
1969,6230,149
1969,6234,205
1969,6244,25
1969,6250,110
1969,6253,196
1969,6254,224
1969,6255,31
1969,6256,137
1969,6257,40
1969,6258,122
1969,6263,190
1969,6265,120
1969,6276,128
1969,6277,261
1969,6279,151
1969,6281,137
1969,6288,127
1969,6292,121
1969,6293,93
1969,6296,139
1969,6301,121
1969,6304,166
1969,6317,184
1969,6321,25
1969,6322,118
1969,6325,122
1969,6326,152
1969,6328,288
1969,6338,258
1969,6351,187
1969,6352,192
1969,6353,120
1969,6354,197
1969,6355,121
1969,6356,158
1969,6360,19
1969,6361,183
1969,6362,233
1969,6366,115
1969,6369,80
1969,6373,148
1969,6379,122
1969,6380,197
1969,6383,187
1969,6391,80
1969,6395,276
1969,6397,139
1969,6403,120
1969,6404,127
1969,6406,122
1969,6408,152
1969,6409,197
1969,6410,151
1969,6411,122
1969,6412,220
1969,6413,242
1969,6414,152
1969,6415,197
1969,6417,86
1969,6419,196
1969,6422,193
1969,6423,166
1969,6427,280
1969,6430,166
1969,6432,263
1969,6433,158
1969,6436,134
1969,6437,112
1969,6438,247
1969,6441,134
1969,6449,183
1969,6453,30
1969,6459,121
1969,6464,128
1969,6472,196
1969,6477,80
1969,6489,201
1969,6492,12
1969,6493,247
1969,6495,268
1969,6500,250
1969,6501,163
1969,6502,244
1969,6503,192
1969,6504,122
1969,6505,183
1969,6506,192
1969,6507,182
1969,6508,250
1969,6509,112
1969,6510,19
1969,6511,197
1969,6512,120
1969,6513,193
1969,6514,197
1969,6515,63
1969,6516,204
1969,6517,148
1969,6518,121
1969,6519,279
1969,6520,192
1969,6521,8
1969,6522,152
1969,6523,275
1969,6524,56
1969,6525,31
1969,6526,151
1969,6527,121
1969,6528,31
1969,6529,31
1969,6530,214
1969,6531,215
1969,6532,152
1969,6533,122
1969,6534,152
1969,6535,193
1969,6536,202
1969,6537,122
1969,6538,184
1969,6539,248
1969,6540,152
1969,6541,137
1969,6542,193
1969,6543,155
1969,6544,240
1969,6545,8
1969,6546,220
1969,6547,152
1969,6548,178
1969,6550,166
1969,6551,186
1969,6552,252
1969,6553,152
1969,6554,118
1969,6555,40
1969,6556,31
1969,6557,233
1969,6558,194
1969,6559,166
1969,6560,187
1969,6561,65
1969,6562,166
1969,6563,187
1969,6564,10
1969,6565,31
1969,6566,10
1969,6567,148
1969,6568,192
1969,6569,166
1969,6570,150
1969,6571,197
1969,6572,29
1969,6573,148
1969,6574,121
1969,6575,9
1969,6576,276
1969,6577,252
1969,6578,187
1969,6579,80
1969,6580,167
1969,6581,197
1969,6582,121
1969,6583,220
1969,6584,9
1969,6585,93
1969,6586,25
1969,6587,63
1969,6588,216
1969,6589,161
1969,6590,36
1969,6591,25
1969,6592,2
1969,6593,1
1969,6594,116
1969,6595,115
1969,6596,158
1969,6597,55
1969,6598,87
1969,6599,252
1969,6600,237
1969,6601,127
1969,6602,288
1969,6603,152
1969,6604,250
1969,6605,9
1969,6606,2
1969,6607,121
1969,6608,171
1969,6609,176
1969,6611,25
1969,6612,36
1969,6613,240
1969,6614,205
1969,6615,151
1969,6616,63
1969,6617,112
1969,6618,115
1969,6619,266
1969,6620,86
1969,6621,193
1969,6622,56
1969,6623,123
1969,6624,36
1969,6625,192
1969,6626,4
